Date (GMT-4),Action,Size,Market,Full market,Mark Price,Acceptable Price,Execution Price,Trigger Price,Price Impact,Transaction ID,PnL ($)
2024-08-12 23:11:16,Execute Stop Loss,"-$2,902.15",Long BTC/USD,BTC/USD [BTC-USDC],"$59,082.19",,"$59,076.05",,-$0.30,https://arbiscan.io/tx/0x1e7ed6ead06887dc3a5ac1c063dffb71559a577876fb053c3ba6084c7925696f,-$14.59
2024-08-12 21:34:06,Update Stop Loss,"-$2,902.15",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $59,083.96",,https://arbiscan.io/tx/0xedc2b1008ae453d5bab1ea21cc6c85667a9193f3d5d0265968f160eb2a644617,
2024-08-12 21:21:52,Create Take Profit,"-$2,902.15",Long BTC/USD,BTC/USD [BTC-USDC],,">  $59,908.67",,">  $60,088.94",,https://arbiscan.io/tx/0x5305f9a823e26adfc87ab93794984f5f12afe20c89ec18d963788eb5ee15de0a,
2024-08-12 20:02:41,Market Increase,"+$2,902.15",Long BTC/USD,BTC/USD [BTC-USDC],"$59,334.06","<  $59,514.36","$59,332.73",,+$0.07,https://arbiscan.io/tx/0xa75f68801a7a796d95c00cf9dbc861c098cc2229641c1a7f4848f9b87f04d675,
2024-08-12 20:02:39,Update Stop Loss,"-$2,902.15",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $58,842.80",,https://arbiscan.io/tx/0x89d015510ea49129be6242846a38d6879f9f67e391cf7ace61be15ef5f16c33b,
2024-08-12 15:19:26,Execute Stop Loss,"-$2,663.74",Short BTC/USD,BTC/USD [BTC-USDC],"$59,286.33",,"$59,278.96",,+$0.33,https://arbiscan.io/tx/0x68eacae478af143db14035c30c84228b3da90252f5298aa6480e05ed29ec54fb,$4.00
2024-08-12 14:55:39,Update Stop Loss,"-$2,663.74",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $59,283.73",,https://arbiscan.io/tx/0xefea43c16d1971bb3d695d12f91158d6febb4b86e8a279ff681d3eab45d7bc77,
2024-08-12 14:13:49,Execute Limit,"+$2,663.74",Short BTC/USD,BTC/USD [BTC-USDC],"$59,414.29",">  $59,223.59","$59,398.21",,-$0.72,https://arbiscan.io/tx/0x3c4770700b8b3a54c55ca578f55ed56446d1246d5f2964ed20355475b77b3e6f,
2024-08-12 13:59:43,Update Stop Loss,"-$2,663.74",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $59,960.95",,https://arbiscan.io/tx/0x05eff11f1a1798ca5d2361c2c86c00cee9cefa8fa7b7500a8d3b6b3e021dcb1d,
2024-08-12 13:59:43,Create Limit,"+$2,663.74",Short BTC/USD,BTC/USD [BTC-USDC],,">  $59,223.59",,">  $59,413.71",,https://arbiscan.io/tx/0x05eff11f1a1798ca5d2361c2c86c00cee9cefa8fa7b7500a8d3b6b3e021dcb1d,
2024-08-12 11:25:19,Execute Take Profit,"-$2,265.55",Short BTC/USD,BTC/USD [BTC-USDC],"$59,387.08","<  $59,594.47","$59,405.02",,-$0.67,https://arbiscan.io/tx/0xfb413dbe4fbdd7e5e8437bd93571f9f563e8e88f284f04ce6683dc703b0d136f,$33.91
2024-08-12 10:51:16,Execute Limit,"+$2,265.55",Short BTC/USD,BTC/USD [BTC-USDC],"$60,344.08",">  $60,153.37","$60,350.66",,+$0.25,https://arbiscan.io/tx/0xbe8ca3c958979fd38a92ba059d41cdb6f0ee7308dc988956f180998dce7f5e56,
2024-08-12 10:50:05,Update Take Profit,"-$2,265.55",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $59,594.47",,"<  $59,398.46",,https://arbiscan.io/tx/0xf140719194a997ff5fe7436a63964a7042e024fef52be15eaab6d5b1589f37d6,
2024-08-12 10:50:05,Create Stop Loss,"-$2,265.55",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $60,958.31",,https://arbiscan.io/tx/0xf140719194a997ff5fe7436a63964a7042e024fef52be15eaab6d5b1589f37d6,
2024-08-12 10:50:05,Create Limit,"+$2,265.55",Short BTC/USD,BTC/USD [BTC-USDC],,">  $60,153.37",,">  $60,334.37",,https://arbiscan.io/tx/0xf140719194a997ff5fe7436a63964a7042e024fef52be15eaab6d5b1589f37d6,
2024-08-12 10:36:46,Execute Stop Loss,"-$1,915.51",Short BTC/USD,BTC/USD [BTC-USDC],"$59,994.68",,"$59,987.13",,+$0.24,https://arbiscan.io/tx/0x0b5865dfeecbbee71701a94670b03df36ca6c632bd28ec7f50af0a4a4e26e557,-$22.30
2024-08-12 10:20:14,Execute Limit,"+$1,915.51",Short BTC/USD,BTC/USD [BTC-USDC],"$59,338.63",">  $59,137.71","$59,326.29",,-$0.40,https://arbiscan.io/tx/0xf1698c27cf2a1c78a5cfd23dd0c1f1d113c518bbadb0815f61ef29c02c44fe50,
2024-08-12 10:19:45,Create Limit,"+$1,915.51",Short BTC/USD,BTC/USD [BTC-USDC],,">  $59,137.71",,">  $59,327.56",,https://arbiscan.io/tx/0xe6c0eba55c316cdf50030918ff15d8dae4df084ba5ea4964e3b14d4ec9d22bcf,
2024-08-12 10:19:45,Update Stop Loss,"-$1,915.51",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $59,994.04",,https://arbiscan.io/tx/0xe6c0eba55c316cdf50030918ff15d8dae4df084ba5ea4964e3b14d4ec9d22bcf,
2024-08-12 10:19:45,Create Take Profit,"-$1,915.51",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $58,239.69",,"<  $58,065.49",,https://arbiscan.io/tx/0xe6c0eba55c316cdf50030918ff15d8dae4df084ba5ea4964e3b14d4ec9d22bcf,
2024-08-11 15:19:12,Execute Take Profit,"-$4,069.89",Short BTC/USD,BTC/USD [BTC-USDC],"$59,865.13","<  $60,051.27","$59,853.65",,+$0.77,https://arbiscan.io/tx/0xd204e372391866ac04e3ddbfdce720a276d9ef53a7fe276378a4a2e6608c9459,$29.73
2024-08-11 11:23:33,Execute Limit,"+$4,069.89",Short BTC/USD,BTC/USD [BTC-USDC],"$60,365.60",">  $60,147.92","$60,325.98",,-$2.67,https://arbiscan.io/tx/0x5cad383f2a822eb1e348932dd50fdf39e5dd5910bbc9da864c00dfe07f1f4239,
2024-08-11 11:20:52,Update Take Profit,"-$4,069.89",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $60,051.27",,"<  $59,871.66",,https://arbiscan.io/tx/0x30770b81917a1dd87f41422122c6af74b91973b57a52b754df6310a6a72bbdc8,
2024-08-11 11:20:52,Create Stop Loss,"-$4,069.89",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $60,695.12",,https://arbiscan.io/tx/0x30770b81917a1dd87f41422122c6af74b91973b57a52b754df6310a6a72bbdc8,
2024-08-11 11:20:52,Create Limit,"+$4,069.89",Short BTC/USD,BTC/USD [BTC-USDC],,">  $60,147.92",,">  $60,365.23",,https://arbiscan.io/tx/0x30770b81917a1dd87f41422122c6af74b91973b57a52b754df6310a6a72bbdc8,
2024-08-10 20:15:08,Execute Take Profit,"-$5,321.53",Long BTC/USD,BTC/USD [BTC-USDC],"$61,229.31",">  $61,044.75","$61,225.45",,-$0.34,https://arbiscan.io/tx/0xdebae18d30e42be79bb29c867eac10455969ba04f27a62c8f3d206f3feb0e83b,$29.84
2024-08-10 13:55:39,Market Increase,"+$5,321.53",Long BTC/USD,BTC/USD [BTC-USDC],"$60,796.81","<  $61,034.13","$60,834.62",,-$3.31,https://arbiscan.io/tx/0xc5f63c1cd48ccf15ca459e6be65f1bdf16fe71b7c8310a2c95b42cb382ae207e,
2024-08-10 13:55:38,Create Stop Loss,"-$5,321.53",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $60,609.67",,https://arbiscan.io/tx/0x51c0909a9963a15aa43e5493acc1b52d00eadba912a0750dcf8d3fa9b88b60b2,
2024-08-10 13:55:38,Update Take Profit,"-$5,321.53",Long BTC/USD,BTC/USD [BTC-USDC],,">  $61,044.75",,">  $61,228.44",,https://arbiscan.io/tx/0x51c0909a9963a15aa43e5493acc1b52d00eadba912a0750dcf8d3fa9b88b60b2,
2024-08-10 11:59:45,Execute Stop Loss,"-$5,721.94",Long BTC/USD,BTC/USD [BTC-USDC],"$60,527.27",,"$60,545.96",,+$1.76,https://arbiscan.io/tx/0xecb4cbe08e0648268d7f5c035c0ae563a3b2dcbd5e3d4310c0ca10b937d584bd,-$24.87
2024-08-10 11:20:35,Update Take Profit,"-$3,059.63",Long BTC/USD,BTC/USD [BTC-USDC],,">  $60,869.19",,">  $61,052.35",,https://arbiscan.io/tx/0x30675ccf5f9cb54effcb9d7fde13fecc08cc207f104429f83ea5bef6bb5c1fa1,
2024-08-10 11:16:07,Execute Limit,"+$5,721.94",Long BTC/USD,BTC/USD [BTC-USDC],"$60,734.68","<  $60,963.36","$60,778.84",,-$4.16,https://arbiscan.io/tx/0xc890f943bef4fa071aa38a6c2bb9763e7b9feb68f93bc0e1d21f3147ec61bae2,
2024-08-10 11:15:50,Create Limit,"+$5,721.94",Long BTC/USD,BTC/USD [BTC-USDC],,"<  $60,963.36",,"<  $60,738.63",,https://arbiscan.io/tx/0xfd2f4cc7d7bdf58479aaad35f59c59721432b2119c27c0d46ecf846a7e100858,
2024-08-10 11:15:50,Create Stop Loss,"-$5,721.94",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $60,528.86",,https://arbiscan.io/tx/0xfd2f4cc7d7bdf58479aaad35f59c59721432b2119c27c0d46ecf846a7e100858,
2024-08-09 22:00:09,Execute Stop Loss,"-$3,059.63",Long BTC/USD,BTC/USD [BTC-USDC],"$60,405.31",,"$60,446.85",,+$2.09,https://arbiscan.io/tx/0x41e9a0f597bd04544fd32a04269cc52f0d63242355b3eeb996d993e626fa8d9f,-$24.32
2024-08-09 20:32:49,Market Increase,"+$3,059.63",Long BTC/USD,BTC/USD [BTC-USDC],"$60,820.50","<  $61,080.55","$60,899.74",,-$3.98,https://arbiscan.io/tx/0xc172c52d3669501d462eaa02a92e4e5ea4ce3ee2b7a76cf72dfd4ffbb2a18c82,
2024-08-09 20:32:47,Create Stop Loss,"-$3,059.63",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $60,419.66",,https://arbiscan.io/tx/0xd237f9e533ae08ef69d7a5ced0b34c3cfcfc4ba07ec0177a08dadff586d10ec7,
2024-08-09 20:32:47,Update Take Profit,"-$3,059.63",Long BTC/USD,BTC/USD [BTC-USDC],,">  $61,747.36",,">  $61,933.16",,https://arbiscan.io/tx/0xd237f9e533ae08ef69d7a5ced0b34c3cfcfc4ba07ec0177a08dadff586d10ec7,
2024-08-09 20:23:24,Execute Stop Loss,"-$9,135.83",Short BTC/USD,BTC/USD [BTC-USDC],"$61,343.57",,"$61,419.31",,-$11.38,https://arbiscan.io/tx/0x1b566b310eca809f95d8ad7953c7c072680b95557cf410e17c71d5804bfd402a,-$98.26
2024-08-09 19:39:04,Market Increase,"+$9,135.83",Short BTC/USD,BTC/USD [BTC-USDC],"$60,838.26",">  $60,638.71","$60,808.17",,-$4.52,https://arbiscan.io/tx/0xd52c55a6f05bfaeb6db2163be8773ee6d4c3af860b07eac107886efbf31bae73,
2024-08-09 19:39:03,Create Stop Loss,"-$9,135.83",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $61,331.99",,https://arbiscan.io/tx/0x470528dd922692c4a61d36855492b1dfd06fe6a214a05cf7dbadac0e8a9b7d16,
2024-08-09 19:39:03,Create Take Profit,"-$9,135.83",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $60,737.52",,"<  $60,555.85",,https://arbiscan.io/tx/0x470528dd922692c4a61d36855492b1dfd06fe6a214a05cf7dbadac0e8a9b7d16,
2024-08-09 19:18:48,Execute Stop Loss,"-$4,399.08",Long BTC/USD,BTC/USD [BTC-USDC],"$60,412.74",,"$60,378.93",,-$2.44,https://arbiscan.io/tx/0x547c1ae607ce9ae87f3e72d43eff4ac8b4072e106b2854686989a47ca61a2e20,-$42.63
2024-08-09 18:31:18,Market Increase,"+$4,399.08",Long BTC/USD,BTC/USD [BTC-USDC],"$60,940.04","<  $61,125.32","$60,926.72",,+$0.96,https://arbiscan.io/tx/0x3bc020a3f621e0df51849ec3e72911c0f2b76b4a7cb9d1984c4cd32480a30a2c,
2024-08-09 18:31:17,Update Take Profit,"-$4,399.08",Long BTC/USD,BTC/USD [BTC-USDC],,">  $61,943.10",,">  $62,160.66",,https://arbiscan.io/tx/0x0f7d64f61a25990746f4777487fbe119caac7e7cc9d41f97b7505500614cae78,
2024-08-09 18:31:17,Update Stop Loss,"-$4,399.08",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $60,417.05",,https://arbiscan.io/tx/0x0f7d64f61a25990746f4777487fbe119caac7e7cc9d41f97b7505500614cae78,
2024-08-09 17:57:19,Execute Stop Loss,"-$9,249.15",Short BTC/USD,BTC/USD [BTC-USDC],"$60,860.40",,"$60,848.42",,+$1.85,https://arbiscan.io/tx/0xf8ae99e98163c4e8d73269c1f2e0f88f8f95909997ceac097575cda94e8e3541,-$130.99
2024-08-09 17:21:55,Market Increase,"+$9,249.15",Short BTC/USD,BTC/USD [BTC-USDC],"$60,061.69",">  $59,846.21","$60,028.57",,-$5.10,https://arbiscan.io/tx/0x7f83240e38d6c83eff81134c4a4dc7861482678179ba943e77e71a3399319360,
2024-08-09 17:21:54,Update Stop Loss,"-$9,249.15",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $60,859.79",,https://arbiscan.io/tx/0x60c11b5a4507bdfe1b399a450420e77d310d6eaabb07e21d1960c6a34ea6a19f,
2024-08-09 17:21:54,Cancel Take Profit,"-$4,491.77",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $59,994.29",,"<  $59,814.85",,https://arbiscan.io/tx/0x60c11b5a4507bdfe1b399a450420e77d310d6eaabb07e21d1960c6a34ea6a19f,
2024-08-09 17:19:46,Market Decrease,"-$8,417.27",Long BTC/USD,BTC/USD [BTC-USDC],"$60,015.93",">  $59,806.38","$59,982.48",,-$4.65,https://arbiscan.io/tx/0x3265635265319923b8b50bd247c299a8cbd91d92f0790f525ee85250e8e48e78,-$82.78
2024-08-09 17:05:00,Execute Limit,"+$8,417.27",Long BTC/USD,BTC/USD [BTC-USDC],"$60,549.95","<  $60,737.55","$60,535.41",,+$2.02,https://arbiscan.io/tx/0x9ac92bf709d7632e3c3c557da955882b0c066b91d881170bf783252ada931711,
